code,name,street,lat,lon
47009,Woodlands Temp Int,Woodlands Sq,1.437553,103.786282
47011,Bef W'Lands Waterfront Pk,Admiralty Rd,1.450767663,103.7786312
47019,Aft W'Lands Waterfront Pk,Admiralty Rd,1.450751552,103.7789293
47021,Khalsa Crescent Drug Rehab Ctr,Admiralty Rd West,1.451134574,103.7832749
47029,Opp Khalsa Crescent Drug Rehab Ctr,Admiralty Rd West,1.450965504,103.7825232
47031,Bef Keramat Rd,Admiralty Rd West,1.451763611,103.788144
47039,Aft View Rd,Admiralty Rd West,1.451569222,103.7890522
47041,Opp W'Lands Auto Hub,Admiralty Rd West,1.452568611,103.7916431
47049,W'Lands Auto Hub,Admiralty Rd West,1.452465241,103.7925805
47051,Aft W'Lands Ind Pk E4,Admiralty Rd West,1.4544975,103.7956028
47059,Bef W'Lands Ind Pk E4,Admiralty Rd West,1.453964502,103.7954729
47061,Aft Attap Valley Rd,Admiralty Rd West,1.45605441,103.7980842
47069,Nth Tech,Admiralty Rd West,1.455939081,103.7987707
47071,Bef British American Tobacco,Admiralty Rd West,1.45761032,103.8021484
47079,Opp British American Tobacco,Admiralty Rd West,1.457864313,103.802996
47081,Aft Senoko Cres,Senoko Rd,1.462023364,103.8038341
47089,Aft Senoko Dr,Senoko Rd,1.462278772,103.8038792
47091,Bef Senoko Cres,Senoko Dr,1.464596626,103.8060256
47099,MASTERDON,Senoko Dr,1.464007084,103.8052991
47101,Aft Senoko Ave,Senoko Dr,1.466537222,103.8090658
47109,Maxsteel Enterprise,Senoko Dr,1.466084167,103.8086186
47111,Bef Senoko Way,Senoko Ave,1.466191848,103.8110018
47119,Aft Senoko Way,Senoko Ave,1.46646105,103.81068
47121,Opp Lian Aik Siong Machinery,Senoko Rd,1.463713249,103.802785
47129,Lian Aik Siong Machinery,Senoko Rd,1.463693293,103.8029824
47131,Fuji Oil S'Pore,Senoko Rd,1.466642243,103.8022244
47141,Bef Sc Auto,Senoko Rd,1.467569588,103.8036778
47151,Aft Scania S'Pore,Senoko Rd,1.466273332,103.8039726
47169,CHUAN LIM CONSTRN,Senoko Dr,1.460925048,103.8005973
47179,Comfortdelgro Engrg,Senoko Loop,1.458284248,103.7988074
47189,TAK Products & Svcs,Senoko Loop,1.459003167,103.8012929
47199,Bef Senoko Dr,Senoko Loop,1.461235836,103.8026613
47201,W'lands Nth Stn,Nth Woodlands Dr,1.448472,103.7848997
47491,TWIN FOUNTAINS,Woodlands Ave 6,1.431021111,103.8004889
47499,OPP TWIN FOUNTAINS,Woodlands Ave 6,1.430773889,103.8006081
47501,Opp Blk 583,Woodlands Dr 16,1.430462083,103.7947023
47509,BLK 583,Woodlands Dr 16,1.430331111,103.7948411
47511,Blk 554,Woodlands Dr 16,1.431903546,103.7964478
47521,Opp Blk 575,Woodlands Dr 16,1.431653461,103.7981359
47529,BLK 573A,Woodlands Dr 16,1.431536111,103.7981161
47539,Opp Woodgrove Sec Sch,Woodlands Ave 6,1.428705552,103.7976628
47541,Blk 639,Woodlands Ave 6,1.437892019,103.8033416
47549,Opp Blk 639,Woodlands Ave 6,1.437904852,103.8035235
47551,Blk 630,Woodlands Ave 6,1.434726238,103.8018876
47559,Opp Blk 630,Woodlands Ave 6,1.434612545,103.8020456
47561,Blk 620,Woodlands Ave 5,1.433208201,103.7988516
47569,Opp Blk 620,Woodlands Ave 5,1.432919455,103.7987804
47571,Blk 618,Woodlands Ave 5,1.433490241,103.7963972
47579,Blk 556,Woodlands Ave 5,1.433313474,103.7959702
47581,Opp Blk 521,Woodlands Ave 5,1.43464495,103.7935267
47589,Blk 519A CP,Woodlands Ave 5,1.434791069,103.7925444
47591,Bef Admiralty Stn/Blk 680,Woodlands Ave 6,1.439738727,103.8025081
47599,Blk 683A,Woodlands Ave 6,1.439926422,103.8026315
47601,Blk 793,Woodlands Ave 7,1.4421188,103.8030491
47609,Opp Blk 793,Woodlands Ave 7,1.441849418,103.8030947
47611,Northoaks Condo,Woodlands Ave 7,1.443887062,103.8062228
47619,Blk 688 CP,Woodlands Ave 7,1.444306976,103.8071378
47621,Aft Gambas Ave,Woodlands Ave 7,1.446892181,103.8098277
47629,Seagate,Woodlands Ave 7,1.446678082,103.8098574
47641,Blk 681A,Woodlands Dr 62,1.439231434,103.8037286
47649,Opp Blk 681B,Woodlands Dr 62,1.439094532,103.803676
47651,Blk 684B,Woodlands Dr 73,1.441697109,103.8052552
47659,Blk 685A,Woodlands Dr 73,1.441463499,103.8054591
47661,Blk 788E,Woodlands Cres,1.444451891,103.8027544
47671,Opp Admiralty Sec Sch,Woodlands Cres,1.446563,103.803336
47681,Woodsvale Condo,Woodlands Cres,1.444578456,103.8044862
47711,JB Sentral Bus Ter,Jln Jim Quee,1.463458341,103.7644234
47731,Opp Christ Ch Sec Sch,Woodlands Dr 17,1.426029,103.791884
47739,Blk 562A,Woodlands Dr 17,1.426643,103.791589
47749,Woodlands Health Campus,Woodlands Dr 17,1.425821,103.793911
47751,Blk 691D,Woodlands Dr 62,1.439206111,103.8058639
47759,Blk 694C,Woodlands Dr 62,1.439225,103.805645
47801,Opp North Link Bldg,Admiralty Rd West,1.46417401,103.8129835
47809,North Link Bldg,Admiralty Rd West,1.463791838,103.8135875
47811,W'Lands Sunny Food,Admiralty Rd West,1.462376923,103.8089871
47819,Opp W'Lands Sunny Food,Admiralty Rd West,1.462558013,103.8100509
47821,Opp Sumitomo Bakelite S'pore,Admiralty Rd West,1.460777177,103.8058293
47829,Sumitomo Bakelite S'pore,Admiralty Rd West,1.460546319,103.8061739
48011,Opp Mandai Camp 2,Mandai Rd,1.410536057,103.774494
48019,Mandai Camp 2,Mandai Rd,1.410478903,103.7754724
48021,Aft Mandai Lake Rd,Mandai Rd,1.410919357,103.7794566
48029,Bef Mandai Lake Rd,Mandai Rd,1.410565092,103.7796855
48031,LP 162,Mandai Rd,1.41109191,103.7831698
48039,LP 159,Mandai Rd,1.410756066,103.7832092
48041,Aft Jln Ulu Sembawang,Mandai Rd,1.412683175,103.7889211
48049,Bef Jln Ulu Sembawang,Mandai Rd,1.412391856,103.7893038
48051,Mandai Agrotech Pk,Mandai Rd,1.415293819,103.797375
48059,Opp Mandai Agrotech Pk,Mandai Rd,1.415021092,103.7976321
48061,Bef Mandai Ave,Mandai Rd,1.415831547,103.8038515
48069,Aft Mandai Ave,Mandai Rd,1.416011561,103.8020347
48071,Mandai Crematorium,Mandai Rd,1.411763315,103.8057861
48079,Opp Mandai Crematorium,Mandai Rd,1.413148853,103.8052945
48081,Opp Upp Seletar Resvr,Mandai Rd,1.405421375,103.8089254
48089,Upp Seletar Resvr,Mandai Rd,1.405609912,103.8079534
48091,SCDF Nee Soon Camp,Mandai Rd,1.402747778,103.8123803
48099,Opp SCDF Nee Soon Camp,Mandai Rd,1.402927621,103.8120012
48101,Aft Meng Suan Rd,Mandai Rd,1.402410386,103.8143997
48109,Opp Meng Suan Rd,Mandai Rd,1.402205358,103.8140149
48111,Opp Bird Paradise,Mandai Lake Rd,1.40944188,103.7796635
48119,Bird Paradise,Mandai Lake Rd,1.410027,103.778718
48131,S'Pore Zoo,Mandai Lake Rd,1.404623883,103.7893569
48141,Opp Mandai Crematorium & Columbarium,Mandai Ave,1.415570856,103.8094963
48149,Mandai Crematorium & Columbarium,Mandai Ave,1.415210805,103.809079
49011,Opp Kim Hock Corp Pte Ltd,Sg Kadut St 1,1.410518032,103.7522825
49019,Kim Hock Corp Pte Ltd,Sg Kadut St 1,1.410543055,103.7524472
49021,Whye Wah Devt & Constrn,Sg Kadut St 1,1.41337475,103.7517702
49029,Sit Ley Timber,Sg Kadut St 1,1.413591282,103.7518955
49031,Opp Crown Alliance Industries,Sg Kadut St 1,1.416316047,103.7512437
49039,Asia Rattan Trading Co,Sg Kadut St 1,1.416653866,103.7513664
49041,DHdeco Pte Ltd,Sg Kadut St 1,1.419266296,103.7507174
49049,Sim Hup Co,Sg Kadut St 1,1.420040468,103.7507463
49051,Aft Sg Kadut Eating Hse,Sg Kadut St 1,1.422766963,103.7501017
49059,Aft LCS Optiroc Pte Ltd,Sg Kadut St 1,1.423181992,103.7501925
49061,Poh Cheong Concrete Products,Sg Kadut St 1,1.426126044,103.7489449
49069,Tropical Furniture Ltd,Sg Kadut St 1,1.426439925,103.7488734
49071,Opp Wason Wood Ind,Sg Kadut Dr,1.429209369,103.7470742
49079,Wason Wood Ind,Sg Kadut Dr,1.429368403,103.7472176
49081,Aft Kranji Cres,Sg Kadut Dr,1.433925697,103.7484696
49089,Bef Kranji Cres,Sg Kadut Dr,1.433878889,103.7486019
49091,Opp Kranji Wtr Reclam Plt,Kranji Rd,1.427538889,103.7564103
49099,Aft Kranji Wtr Reclam Plt,Kranji Rd,1.42763,103.7566
49101,Opp Ordinance Supply Base,Kranji Rd,1.430192651,103.7558463
49109,Kranji Wtr Reclam Plt,Kranji Rd,1.428851545,103.7562262
49111,Aft Jln Lam Huat,Kranji Rd,1.432459722,103.7554333
49119,Blk 2,Kranji Rd,1.432187271,103.7556844
49121,Aft SMRT Buses Kranji Depot,Kranji Rd,1.435287378,103.7549427
49129,Lip Guan Ind,Kranji Rd,1.434875119,103.7552111
49131,Tan Chiang Bros Marble,Sg Kadut Ave,1.408121819,103.7536119
49139,Bef Sg Kadut Way,Sg Kadut Ave,1.407971953,103.7535209
49141,Ctrl Granite Ind,Kranji Way,1.438306578,103.7436539
49149,Aft Kranji Lk,Kranji Way,1.438419103,103.7431625
49151,Daiya Engrg,Kranji Way,1.4366675,103.7468403
49159,Aft Sg Kadut Dr,Kranji Way,1.437071874,103.7458126
49171,OPP SHINGDA CONSTRN,Kranji Way,1.43471927,103.7508663
49179,Aft Kranji Cres,Kranji Way,1.434679676,103.7505332
49181,Dapolite Ind,Kranji Loop,1.436898167,103.7540664
49189,Aft Kranji Rd,Kranji Loop,1.436469771,103.7537345
49199,Kranji Reservoir Pk B,Kranji Way,1.438367428,103.7357845
49209,Sg Buloh Wetland Reserve,Neo Tiew Cres,1.445136675,103.7298381
49211,PUB Quarter,Kranji Way,1.438687412,103.735096
49219,Opp PUB Quarter,Kranji Way,1.438537582,103.735623
49229,Long Kuan Hung Crocodile Farm,Neo Tiew Cres,1.440307778,103.7321017
49239,Opp Nyee Phoe Group,Neo Tiew Cres,1.440578932,103.7279275
49249,Aft Neo Tiew Rd,Neo Tiew Cres,1.437055207,103.7254678
49251,TimMac @ Kranji,Kranji Loop,1.437161,103.756171
49259,Opp TimMac @ Kranji,Kranji Loop,1.436986,103.756005
50011,Opp Parish Of Christ Ch,Kg Java Rd,1.31182,103.8471978
50019,Parish Of Christ Ch,Keng Lee Rd,1.31194891,103.8476386
50021,United Sq/Bef Novena Stn,Thomson Rd,1.317353354,103.844217
50029,Opp United Sq,Thomson Rd,1.316795,103.844656
50031,Opp Novena Ch,Thomson Rd,1.321378056,103.8417481
50037,Bef Novena Stn Exit B,Thomson Rd,1.321099684,103.842243
50038,Novena Stn,Thomson Rd,1.320337493,103.842833
50041,Novena Lodge,Thomson Rd,1.323623333,103.8416155
50049,Opp Novena Lodge,Thomson Rd,1.323541087,103.8418933
50051,Thomson Med Ctr,Thomson Rd,1.325878056,103.8418119
50059,Opp Thomson Med Ctr,Thomson Rd,1.325264,103.842208
50061,Opp Hotel Royal,Newton Rd,1.317435,103.8414379
50069,Hotel Royal,Newton Rd,1.317021631,103.8416478
50071,Bef Carlisle Rd,Norfolk Rd,1.31572307,103.847075
50079,Opp Carlisle Rd,Norfolk Rd,1.315839417,103.8469337
50081,Pek Kio Mkt,Owen Rd,1.31634,103.850484
50089,Blk 51/Opp Pek Kio Mkt,Owen Rd,1.316654934,103.8504472
50111,Revival Ctr Ch,Moulmein Rd,1.31875833,103.846555
50119,St. Joseph Instn Jnr,Moulmein Rd,1.318295032,103.8458185
50121,Natl Skin Ctr,Moulmein Rd,1.319303042,103.8493392
50129,Opp Natl Skin Ctr,Moulmein Rd,1.318988088,103.8492903
50159,Bef Kim Keat Lane,Kim Keat Rd,1.324560661,103.8532662
50161,Bef Jln Dusun,Balestier Rd,1.326657006,103.8436601
50169,Aft Irrawaddy Rd,Balestier Rd,1.326474012,103.8442081
50171,Zhongshan Mall,Balestier Rd,1.326633889,103.84641
50179,Opp Zhongshan Mall,Balestier Rd,1.326404021,103.8464203
50189,Opp Public Mansion,Balestier Rd,1.326062296,103.8484919
50191,Bef Balestier Plaza,Balestier Rd,1.326045,103.8490239
50199,Opp Shaw Plaza,Balestier Rd,1.324968248,103.8505089
50201,Shaw Plaza,Balestier Rd,1.32495,103.85092
50209,Aft Pegu Rd,Balestier Rd,1.323927828,103.8515818
50211,Opp Balestier Pt,Balestier Rd,1.323069687,103.8525671
50221,Bef Blk 104,Balestier Rd,1.321438059,103.8530378
50229,Opp Blk 104,Balestier Rd,1.320957647,103.8528349
50231,Northlight Sch,Balestier Rd,1.318724722,103.8549258
50239,S'pore Indian Assn,Balestier Rd,1.318301,103.8552335
50241,Opp S'pore Khalsa Assn,Balestier Rd,1.317248028,103.8572754
50249,S'pore Khalsa Assn,Balestier Rd,1.317187,103.857005
50251,Farrer Pk Stn Exit A,Rangoon Rd,1.312405,103.854865
50259,Opp Farrer Pk Stn,Rangoon Rd,1.312363889,103.8550789
50261,Kentish Lodge,Rangoon Rd,1.316088272,103.8532233
50279,Farrer Pk Stn Exit D,Gloucester Rd,1.31251,103.8526781
50301,Kentish Green,Kent Rd,1.31587261,103.8517857
50321,Aft Gloucester Rd,Dorset Rd,1.313684504,103.8508308
50331,Blk 122,Mcnair Rd,1.318629193,103.8572788
50349,Blk 107,Towner Rd,1.319304818,103.8595769
50351,Farrer Pk Tennis Ctr,Dorset Rd,1.312160154,103.8485777
50991,Blk 82,Whampoa Dr,1.32337986,103.8562615
51011,Opp Tan Tong Meng Twr,Thomson Rd,1.327841667,103.8406111
51019,Thomson Flyover,Thomson Rd,1.32894249,103.8406651
51021,Old Police Acad,Thomson Rd,1.330411111,103.8391331
51029,Opp Old Police Acad,Thomson Rd,1.330254968,103.8397134
51031,S'pore Polo Club,Thomson Rd,1.331629064,103.8385999
51039,Opp S'pore Polo Club,Thomson Rd,1.331658287,103.8388887
51049,SLF Cplx,Thomson Rd,1.333821315,103.8379581
51051,AFT ANDREW RD,Thomson Rd,1.336353527,103.837078
51059,AFT TOA PAYOH RISE,Thomson Rd,1.337032583,103.8373502
51069,Mt Alvernia Hosp,Thomson Rd,1.341257853,103.8366044
51071,MacRitchie Resvr,Thomson Rd,1.34219257,103.8359658
51079,Opp MacRitchie Resvr,Thomson Rd,1.341782899,103.8361539
51081,Opp Marymount Convent Sch,Marymount Rd,1.340554969,103.8388881
51089,Marymount Convent Sch,Marymount Rd,1.341549697,103.8396258
51091,Opp Catholic JC,PIE,1.326480609,103.8340187
51099,Catholic JC,Whitley Rd,1.325881667,103.8345342
51101,Bef Thomson Flyover,PIE,1.327536375,103.8372482
51109,Opp Old Police Acad,Whitley Rd,1.327092778,103.8397081
51111,Opp Andrew Rd,Lornie Rd,1.340648333,103.8327133
51119,Bef Andrew Rd,Lornie Rd,1.340143056,103.8325758
51131,Opp Braddell View,Braddell Rd,1.34429,103.839394
51139,Braddell View,Braddell Rd,1.344366884,103.8403226
51199,Blk 131B,Toa Payoh Rise,1.338775,103.842559
52009,Toa Payoh Int,Lor 6 Toa Payoh,1.332020834,103.8469276
52011,Opp Raffles Girls' Sch,Braddell Rd,1.345041273,103.842634
52019,Raffles Girls' Sch,Braddell Rd,1.344033333,103.8436817
52021,OPP BLK 1004,Braddell Rd,1.344313138,103.8476609
52029,Blk 1004,Braddell Rd,1.343599183,103.8473654
52031,OPP BLK 998,Braddell Rd,1.34404853,103.8502616
52039,Aft Muhajirin Mque,Braddell Rd,1.343338177,103.8513031
52049,Blk 19,Jln Tenteram,1.327211518,103.8597876
52051,BLK 147,Braddell Rd,1.343388207,103.8546926
52059,Blk 219,Braddell Rd,1.343097459,103.8562259
52061,BCA Acad,Braddell Rd,1.34352174,103.8587388
52069,Comfortdelgro Corp Ltd,Braddell Rd,1.3431439,103.8585661
52071,Trellis Twrs,Jln Toa Payoh,1.329914169,103.8438184
52079,Opp Trellis Twrs,Jln Toa Payoh,1.329314772,103.8438289
52081,Aft Blk 195,Jln Toa Payoh,1.330813893,103.8608408
52089,Opp Blk 195,Jln Toa Payoh,1.329916903,103.8602737
52099,Opp NKF,Kim Keat Rd,1.326523285,103.8548891
52109,Bet Blks 33/34,Jln Bahagia,1.326976667,103.8581711
52119,Opp Blk 65,Jln Tenteram,1.327826759,103.8581076
52129,Blk 29,Jln Bahagia,1.325446667,103.8593811
52131,Blk 163,Lor 1 Toa Payoh,1.332207036,103.8441975
52139,Oleander Twrs,Lor 1 Toa Payoh,1.332718333,103.8440442
52141,Opp Blk 139A,Lor 1 Toa Payoh,1.336277405,103.8433346
52149,Blk 139A,Lor 1 Toa Payoh,1.336404989,103.843574
52151,Blk 131,Lor 1 Toa Payoh,1.338340014,103.8436571
52159,Blk 128,Lor 1 Toa Payoh,1.338108035,103.8438564
52161,Braddell Stn/Blk 111,Lor 1 Toa Payoh,1.340938301,103.8454065
52169,Blk 117,Lor 1 Toa Payoh,1.340131833,103.8446598
52171,Braddell Stn/Blk 107,Lor 1 Toa Payoh,1.340949885,103.8477798
52179,Braddell Stn/Blk 106,Lor 1 Toa Payoh,1.340690181,103.8480349
52181,Opp Toa Payoh Stn,Lor 2 Toa Payoh,1.33306634,103.8465607
52189,Toa Payoh Stn,Lor 2 Toa Payoh,1.333185,103.8467831
52191,Blk 138B,Lor 2 Toa Payoh,1.336361386,103.8460839
52199,Blk 84B,Lor 2 Toa Payoh,1.335473017,103.8466386
52201,Blk 121,Lor 2 Toa Payoh,1.339180307,103.8465076
52209,Blk 101C CP,Lor 2 Toa Payoh,1.339258732,103.8467845
52211,Lighthouse Sch,Toa Payoh Rise,1.338573,103.84164
52219,Bef Caldecott Stn Exit 3,Toa Payoh Rise,1.338026,103.840252
52221,Opp Jackson Sq,Lor 3 Toa Payoh,1.338011621,103.8482286
52229,Jackson Sq,Lor 3 Toa Payoh,1.337750234,103.8488029
52231,Blk 79C,Toa Payoh Ctrl,1.33430499,103.8487842
52239,Blk 177,Toa Payoh Ctrl,1.334121944,103.8489481
52241,Bef Caldecott Stn/Savh,Toa Payoh Rise,1.338046111,103.838995
52249,Aft Caldecott Stn,Toa Payoh Rise,1.337482,103.838328
52251,Chung Hwa Free Clinic,Lor 4 Toa Payoh,1.332969806,103.8514209
52259,Opp Chung Hwa Free Clinic,Lor 4 Toa Payoh,1.332787465,103.8516569
52261,Opp Blk 73,Lor 4 Toa Payoh,1.334031673,103.8512814
52269,Blk 73,Lor 4 Toa Payoh,1.334042399,103.8514745
52271,Jackson Sq,Lor 4 Toa Payoh,1.336831139,103.8497472
52279,Blk 56,Lor 4 Toa Payoh,1.337024206,103.8499296
52281,Blk 68,Lor 5 Toa Payoh,1.334446111,103.8536242
52289,Blk 34,Lor 5 Toa Payoh,1.335019343,103.8538649
52291,Blk 59,Lor 5 Toa Payoh,1.33697006,103.8522471
52299,Blk 50,Lor 5 Toa Payoh,1.337159677,103.8523193
52301,Blk 35,Toa Payoh East,1.334110361,103.854626
52309,Opp Blk 35,Toa Payoh East,1.333903007,103.8546763
52311,Blk 23,Toa Payoh East,1.33435801,103.8572184
52319,Blk 25,Toa Payoh East,1.334121389,103.8571261
52321,Aft SAFRA Toa Payoh,Lor 6 Toa Payoh,1.331258988,103.8527071
52329,Aft Lor 4 Toa Payoh,Lor 6 Toa Payoh,1.331468175,103.8526869
52331,Blk 27,Lor 6 Toa Payoh,1.332463066,103.8558103
52339,Opp Blk 26,Lor 6 Toa Payoh,1.332871667,103.8558608
52341,Pei Chun Public Sch,Lor 6 Toa Payoh,1.336257778,103.8556225
52349,United Medicare Ctr,Lor 6 Toa Payoh,1.336193056,103.8554425
52351,Blk 2,Lor 6 Toa Payoh,1.338368007,103.8532801
52359,Blk 52,Lor 6 Toa Payoh,1.338628333,103.8526889
52361,Blk 1,Lor 6 Toa Payoh,1.339744089,103.8529812
52369,Blk 237,Lor 6 Toa Payoh,1.340018333,103.8527333
52371,First Toa Payoh Pr Sch,Lor 8 Toa Payoh,1.339929649,103.8565159
52381,Braddell Tech Bldg,Lor 8 Toa Payoh,1.33988664,103.8583063
52389,Blk 227,Lor 8 Toa Payoh,1.339726129,103.8580821
52391,Opp Blk 231,Lor 8 Toa Payoh,1.337651389,103.8598835
52399,Blk 231,Lor 8 Toa Payoh,1.336964494,103.8597339
52401,Blk 102,Jln Rajah,1.328301861,103.8508287
52409,Opp Blk 102,Jln Rajah,1.328019712,103.8510525
52411,Blk 105,Jln Rajah,1.328301,103.853806
52419,Opp Blk 105,Jln Rajah,1.328033056,103.8539175
52421,BLK 12,Lor 7 Toa Payoh,1.336232,103.857428
52429,Blk 17A,Lor 7 Toa Payoh,1.336309751,103.8571294
52431,BLK 5,Lor 7 Toa Payoh,1.3383165,103.855529
52439,Opp Blk 5,Lor 7 Toa Payoh,1.338251111,103.8554117
52441,Blk 202,Lor 1 Toa Payoh,1.340831657,103.84976
52449,Bef Blk 105,Lor 1 Toa Payoh,1.340449459,103.8500031
52451,Blk 114,Whampoa Rd,1.325319922,103.8573193
52479,Opp EAIM,Ah Hood Rd,1.327496177,103.8457862
52481,Toa Payoh Polyclinic,Lor 8 Toa Payoh,1.335248333,103.8585928
52489,Opp Toa Payoh Polyclinic,Lor 8 Toa Payoh,1.335362778,103.8587119
52499,St. Michael's Ter,Whampoa Rd,1.326037598,103.8553721
52501,Toa Payoh Swim Cplx,Lor 6 Toa Payoh,1.330902209,103.8501176
52509,Aft HDB Hub,Lor 6 Toa Payoh,1.331157123,103.8501763
52529,Bef Blk 221,Lor 8 Toa Payoh,1.341326435,103.8573349
52531,OPP BLK 210 MKT/FC,Lor 8 Toa Payoh,1.3397645,103.854501
52539,Blk 210 Mkt/FC,Lor 8 Toa Payoh,1.339918056,103.8538625
52551,Caldecott Stn Exit 4,Toa Payoh Lk,1.33634,103.839853
52559,Caldecott Stn Exit 1,Toa Payoh Lk,1.336478,103.83967
52561,BLK 269A,Kim Keat Ave,1.33319,103.859677
52569,Opp Blk 269A,Kim Keat Ave,1.333124,103.859789
52571,BLK 268A,Toa Payoh East,1.3328873,103.858081
52579,Blk 259,Toa Payoh East,1.332954,103.858025
52581,BEF CALDECOTT STN EXIT 4,Toa Payoh Lk,1.3371305,103.839776
53009,Bishan Int,Bishan St 13,1.350455412,103.8498808
53011,ST. THERESA'S HME,Upp Thomson Rd,1.345553511,103.8382634
53019,OPP ST. THERESA'S HME,Upp Thomson Rd,1.346003496,103.8387178
53021,Lakeview Estate,Upp Thomson Rd,1.349679968,103.8365246
53029,Shunfu Est,Upp Thomson Rd,1.349392408,103.8372922
53039,Thomson CC,Upp Thomson Rd,1.351446817,103.8359107
53041,Bef Thomson Ridge,Upp Thomson Rd,1.353099,103.834337
53049,Bef Jln Todak,Upp Thomson Rd,1.353626646,103.8342217
53051,Upp Thomson Stn Exit 5,Upp Thomson Rd,1.354995,103.8316003
53059,Upp Thomson Stn Exit 2,Upp Thomson Rd,1.355471,103.8312231
53061,Bef Windsor Pk Rd,Upp Thomson Rd,1.357158301,103.8288351
53069,Aft Windsor Pk Rd,Upp Thomson Rd,1.357771593,103.8289435
53071,Opp Flame Tree Pk,Upp Thomson Rd,1.360633337,103.8283425
53079,Flame Tree Pk,Upp Thomson Rd,1.360826667,103.8286433
53081,Opp Faber Gdn,Upp Thomson Rd,1.363193038,103.8278347
53089,Faber Gdn,Upp Thomson Rd,1.363977,103.828198
53091,Bef Ang Mo Kio Ave 1,Upp Thomson Rd,1.36482026,103.8279238
53099,Aft Ang Mo Kio Ave 1,Upp Thomson Rd,1.366606382,103.8284287
53111,Bef Marymount Lane,Marymount Rd,1.345496389,103.8389014
53119,Aft Bishan St 21,Marymount Rd,1.347063,103.839451
53121,Marymount Stn,Marymount Rd,1.350166942,103.8394742
53129,Opp Marymount Stn,Marymount Rd,1.349680577,103.8397803
53131,Aft Jadescape,Marymount Rd,1.353158052,103.8403128
53139,Marymount View,Marymount Rd,1.353021,103.840607
53141,Opp Whitley Sec Sch,Marymount Rd,1.355665008,103.8413271
53149,Whitley Sec Sch,Marymount Rd,1.355481111,103.8416123
53151,Opp Blk 263A CP,Marymount Rd,1.357995,103.841113
53159,Blk 260,Marymount Rd,1.358612,103.841265
53161,Marymount CC,Marymount Rd,1.362208,103.842055
53169,Blk 254,Marymount Rd,1.362165,103.842512
53171,Blk 23,Sin Ming Rd,1.354661389,103.8363069
53179,Sin Ming Plaza,Sin Ming Rd,1.353043,103.835842
53181,Amtech Bldg,Sin Ming Rd,1.356072799,103.83781
53189,Blk 25,Sin Ming Rd,1.354963333,103.8368111
53191,Blk 7 Ind Est,Sin Ming Rd,1.358379448,103.8390892
53199,Blk 22A CP,Sin Ming Rd,1.357548308,103.8389924
53201,Opp Nea Reg Off,Sin Ming Dr,1.361285011,103.8385025
53209,Aft Nea Reg Off,Sin Ming Dr,1.360998287,103.8385267
53211,Opp Raffles Instn,Bishan Rd,1.347071695,103.8471267
53219,Raffles Instn,Bishan Rd,1.346061111,103.8465836
53221,BLK 115,Bishan St 11,1.348168406,103.8484544
53229,Blk 501,Bishan St 11,1.348223035,103.8492724
53231,BISHAN STN,Bishan Rd,1.350899978,103.8479799
53239,OPP BISHAN STN,Bishan Rd,1.351,103.847641
53241,OPP BLK 217,Bishan Rd,1.356156392,103.8499566
53249,BLK 210,Bishan Rd,1.355383052,103.849119
53251,BLK 125,Bishan St 11,1.346788295,103.8519982
53259,Opp Blk 125,Bishan St 11,1.347115959,103.8519958
53261,Opp Bishan Stadium,Bishan St 14,1.352859758,103.8517906
53269,Bishan Stadium,Bishan St 14,1.353357924,103.851119
53271,Opp Kuo Chuan Presby Sch,Bishan St 13,1.349346111,103.853915
53279,Kuo Chuan Presby Sch,Bishan St 13,1.349702654,103.853913
53281,Blk 169,Bishan St 13,1.346656389,103.8543208
53289,Zion Bible Presby Ch,Bishan St 13,1.347206111,103.8545811
53291,Shunfu Mart,Shunfu Rd,1.35231395,103.837114
53299,Bef Jadescape,Shunfu Rd,1.351740117,103.8379455
53301,Raffles Instn,Bishan St 21,1.348611,103.845924
53309,Opp Raffles Instn,Bishan St 21,1.348491378,103.8452725
53311,Opp Bosch,Bishan St 21,1.346845,103.8416239
53319,Bosch,Bishan St 21,1.347225,103.8412483
53321,Opp Eunoia JC,Sin Ming Ave,1.36135,103.8402947
53329,Eunoia JC,Sin Ming Ave,1.361539701,103.8404955
53331,Bef Bright Hill Tp,Sin Ming Ave,1.363006,103.836624
53339,Opp Bright Hill Tp,Sin Ming Ave,1.363129982,103.8367836
53341,Bright Hill Stn Exit 2,Sin Ming Ave,1.363556389,103.8339417
53349,Bright Hill Stn Exit 1,Sin Ming Ave,1.363739827,103.8337932
53351,Ai Tong Sch,Sin Ming Ave,1.360809722,103.8321175
53359,Opp Ai Tong Sch,Sin Ming Ave,1.361256667,103.8319617
53361,Blk 454,Sin Ming Ave,1.359298333,103.8303208
53369,Opp Blk 454,Sin Ming Ave,1.359473443,103.8301456
53371,Blk 257,Bishan St 22,1.359943333,103.8437957
53379,Blk 245,Bishan St 22,1.360186702,103.8438602
53381,Bishan Nth Shop Mall,Bishan St 22,1.358304328,103.8449621
53389,Opp Bishan Nth Shop Mall,Bishan St 22,1.358044737,103.8451693
53391,Opp Blk 203,Bishan St 22,1.354442917,103.8469632
53399,Blk 202,Bishan St 22,1.354640028,103.8470163
53401,Guangyang Sec Sch,Bishan St 12,1.345416667,103.8504889
53409,Blk 131,Bishan St 12,1.345346097,103.8512681
